,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.209237725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.25855738333333,41.233504883333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.376247750000005,41.324956687499984,41.29072592083334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.9010922333333,356.86879280000005,344.2325559916666,366.2733737208334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.01880035416656,355.77746552083335,355.07723523749996,359.31090506249996,41.93246827083334,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.20179082916667,365.41186114583326,366.5759087750001,357.6242841166666,41.902776495833336,41.9352416125,,,,,,,,,,,,,,,,,,,,,,,,,,
340.8329814874999,367.9740679166666,358.36990061250015,359.52897886666665,41.80410076666666,41.81896883333334,41.8104979125,,,,,,,,,,,,,,,,,,,,,,,,,
324.3162937833335,340.0182703041668,341.8349682,331.0388441166667,244.90606945833338,249.87101799583334,252.94126232083337,240.12026355416668,,,,,,,,,,,,,,,,,,,,,,,,
341.63893688749994,337.4391711624999,345.98768943749997,333.0783251541667,239.26288039999997,241.40288776250006,247.3803021625,250.54392627500008,41.80915053333332,,,,,,,,,,,,,,,,,,,,,,,
349.39221941249997,345.67354365000017,331.86389021249994,320.30815688750005,239.03410336666667,244.53531970000006,242.41383853333332,250.0520279916667,41.791493258333325,41.80802287916667,,,,,,,,,,,,,,,,,,,,,,
326.3602853,328.1263433833333,333.09903309583325,327.64380322499994,245.12662861249999,239.99416018333332,240.3480696416667,246.57012566250003,41.82344536666667,41.82707640833333,41.81617311666667,,,,,,,,,,,,,,,,,,,,,
253.64400619583333,258.191650875,257.5905983916666,249.86399666249997,378.91726047916666,387.93898274583324,378.2269082875,379.5762069625,291.4359521583333,298.3183173291667,293.1289917749999,294.91455613333335,,,,,,,,,,,,,,,,,,,,
257.35982216666673,260.32501088749996,258.4005280958333,247.30919203333335,360.36005134583337,368.29015832083326,351.9903734583333,375.1278563625,337.8733585458334,311.3236295708334,320.2592030333333,342.4039971708334,41.8345405375,,,,,,,,,,,,,,,,,,,
255.23782643750002,260.7849376416666,256.1958946791667,248.30493542916665,380.96989182083337,374.65781512499996,355.72462430416664,379.2767792166666,294.925891025,339.1750177124999,308.7497810125001,308.0655868291667,41.83690339166666,41.92131213333332,,,,,,,,,,,,,,,,,,
259.39726665833336,258.3970789208334,255.16777675,264.63566233333336,377.2849210708333,378.65854259166673,376.9735715125,370.3816444625001,306.5366471166667,309.01264570416674,314.06737066666665,319.44053743333336,41.85751904166666,41.914113666666665,41.91398405416666,,,,,,,,,,,,,,,,,
226.1529606166667,228.19448395833336,224.57162177916663,231.93704229583332,231.66835920416662,231.99451190833335,233.58209442916663,226.45492826666666,177.61087387916666,175.35495094166666,176.89215155,176.10552029583334,359.04242418750005,359.8322348625001,355.9121955333332,359.68953799999997,,,,,,,,,,,,,,,,
230.6793186,229.65984602916672,229.7629483291666,223.46359855,229.80153610416667,233.66981520833338,233.24027982916667,232.69603359583334,173.73022587083335,179.6235213041667,179.2461502041666,176.4638001375,356.2188764416666,357.7906106458333,356.46505662083337,359.6508640583334,41.89335824999999,,,,,,,,,,,,,,,
223.28897777916666,228.15822743333334,220.10025510416668,222.75385609999998,232.21051167916661,225.4445117458333,226.2769158041667,231.65348048749996,175.41941987083334,175.33948242499997,178.63890975833337,175.43732907499995,365.10950859583335,360.2077242916667,364.5269307583333,361.86095230833325,41.816748174999994,41.8832307875,,,,,,,,,,,,,,
230.81451652083337,232.88324079999998,221.61181003333326,220.69778097916668,232.697423075,232.49282958749998,233.59406399583338,227.27827684583335,173.71720118750002,176.75503616249998,178.78464200833338,175.9817261708333,365.9495914291666,353.93306917500007,362.2796798916668,360.1004535083333,41.80040204583333,41.88061652083334,41.772881549999994,,,,,,,,,,,,,
358.4890484874999,356.57100632500004,363.6786481875,343.33070479583336,280.17184228750017,285.58269096250007,279.88975896666665,284.7364048083333,220.61643675,219.65762345416664,227.91032992499996,228.1599735166667,387.76083392083336,374.5420607,390.7808701083333,368.0945740458333,220.39227661666672,231.99084924999997,230.38228376249998,232.87892934583337,,,,,,,,,,,,
344.10896445833345,345.6066803375,341.8458351083333,343.8884972833334,278.958938375,270.51117815833334,266.46116197083336,269.19589494999997,223.69594203749998,226.0810781875,230.95206019583333,222.51395174166672,375.5657138958334,395.31089004583333,366.2649122583334,387.1139139249999,232.84779985833333,220.3072319375,230.17741283750001,233.08752102083332,41.90390349583333,,,,,,,,,,,
342.4566547208334,346.07872281249996,357.8024992416666,362.49730200416656,271.3143943041667,286.1453690666667,273.14014258333333,283.6633028833334,222.42071965833335,221.6533203708334,226.67894034583338,218.4290112583333,377.6033550041667,369.53738967083336,372.1280187916666,386.79574022083347,217.1207003875,227.7765130916667,230.5724878208334,228.3152428166667,41.88318627083333,41.83506882083333,,,,,,,,,,
362.4245002166667,368.3777367208334,352.2168090291667,352.5249008458333,264.0339440166666,283.737914275,288.04796299583336,262.11711066249995,224.9287868125,223.66729637916666,222.29894722916666,234.1505129916667,383.3687085583335,395.53042168333326,391.6910509416667,364.56231409166685,232.3647953625,231.2064063875,230.94813906250002,225.86480187083336,41.88220809166666,41.80714026666667,41.8182313875,,,,,,,,,
